,0,1,2,3
0,0.00037956957062045026,8.181546251283664e-05,30.0,0.1
1,0.0011957505597456983,3.4837115229446914e-05,29.999998318226467,0.09999654062454073
2,0.0043280798937882,-0.00014424426349728833,30.0,0.1
3,0.048239035773720164,0.0001563858944954903,30.0,0.1
4,0.05769016507116981,-0.000734349545660278,30.0,0.1
5,0.01904608478959206,0.0003260543829612367,30.0,0.1
6,0.07022990018594741,-0.0019969466451363474,30.0,0.1
7,0.17401779540998216,-0.003284545020093806,30.0,0.1
